generation,eval_avg,eval_best,avg_fitness,topk_fitness,avg_fitness_std,topk_fitness_std,avg_len,tr_time,pct_self_play,eval_time
174,,,1.0979175567626953,1.4594650268554688,0.2510031461715698,0.06374770402908325,650.0650024414062,33.76832389831543,0.00104125,0
175,,,1.0805586576461792,1.4315999746322632,0.2645817995071411,0.061550941318273544,665.4720458984375,33.75994277000427,0.001053184,0
176,,,1.0848289728164673,1.4312950372695923,0.26833033561706543,0.045159537345170975,647.3300170898438,28.330329179763794,0.001065186,0
177,,,1.0952366590499878,1.4466699361801147,0.25727376341819763,0.05745956674218178,647.8570556640625,33.75198483467102,0.001077256,0
178,,,1.1207945346832275,1.4487550258636475,0.2438659965991974,0.04642602801322937,620.3350219726562,31.034955263137817,0.0010893939999999998,0
179,,,1.1011971235275269,1.4555299282073975,0.2596087157726288,0.054048288613557816,648.8450317382812,33.750048875808716,0.0011015999999999999,0
180,1.124929973334074,1.6004998683929443,1.0907068252563477,1.4459350109100342,0.2685113549232483,0.04689464718103409,647.5530395507812,33.7530722618103,0.0011138740000000002,8.691384077072144
181,,,1.1129209995269775,1.4590399265289307,0.2615841329097748,0.0499793142080307,627.72802734375,33.757713317871094,0.001126216,0
182,,,1.107291579246521,1.46145498752594,0.26353374123573303,0.051060523837804794,642.5860595703125,33.779786348342896,0.001138626,0
183,,,1.0971722602844238,1.4411649703979492,0.25615835189819336,0.049671925604343414,645.1520385742188,33.79361152648926,0.001151104,0
184,,,1.0899266004562378,1.451375126838684,0.2728637456893921,0.044572170823812485,655.6930541992188,33.33728384971619,0.0011636499999999998,0
185,,,1.0933953523635864,1.452199935913086,0.27520865201950073,0.056328412145376205,664.6210327148438,33.795883893966675,0.0011762639999999998,0
186,,,1.1053919792175293,1.4490798711776733,0.24651490151882172,0.0544765442609787,642.1070556640625,33.7968373298645,0.0011889460000000002,0
187,,,1.1152690649032593,1.4490399360656738,0.25432077050209045,0.04502887651324272,637.9910278320312,33.79093360900879,0.001201696,0
188,,,1.1005793809890747,1.440769910812378,0.2521189749240875,0.05207129567861557,650.9200439453125,32.013596057891846,0.001214514,0
189,,,1.101754069328308,1.4658849239349365,0.2739352583885193,0.06178261712193489,658.5350341796875,33.798478841781616,0.0012274,0
190,1.1232399702072144,1.5364999771118164,1.106916069984436,1.4506899118423462,0.25289466977119446,0.062808096408844,636.1990356445312,33.77778196334839,0.001240354,12.86770486831665
191,,,1.0910764932632446,1.4361099004745483,0.2632429599761963,0.049985386431217194,656.8170166015625,33.77665853500366,0.0012533759999999998,0
192,,,1.0994114875793457,1.4625099897384644,0.2726733386516571,0.050116006284952164,649.6250610351562,33.78297781944275,0.0012664660000000002,0
193,,,1.0878963470458984,1.4340898990631104,0.2646976709365845,0.04822450503706932,652.1990356445312,33.76789879798889,0.001279624,0
194,,,1.081641435623169,1.4562199115753174,0.2851128578186035,0.05606238916516304,658.7220458984375,33.78034472465515,0.00129285,0
195,,,1.1169546842575073,1.445930004119873,0.2573091685771942,0.05239154398441315,625.0660400390625,33.77746868133545,0.001306144,0
196,,,1.1125925779342651,1.452755093574524,0.2582394480705261,0.06196554750204086,629.6170043945312,33.77960252761841,0.0013195059999999998,0
197,,,1.1077390909194946,1.4660998582839966,0.2677130401134491,0.056122634559869766,634.8880004882812,33.763219594955444,0.0013329360000000003,0
198,,,1.1079729795455933,1.445599913597107,0.2680352032184601,0.05179281905293465,626.8880004882812,33.752500772476196,0.001346434,0
199,,,1.097394585609436,1.4413549900054932,0.26987844705581665,0.04375837370753288,643.4280395507812,33.75683307647705,0.00136,0
